content,id,nickname,productColor,productId,productSize,score
真香,15296676640,j***S,绿色,100018463030,64GB,5
很好 买了几次一如往常的??,15296261368,glory2012丽,绿色,100018463030,64GB,5
手感还不错 爱国是爱国 但别拿爱国加价来赚钱 苹果手机用着不香？,15296201556,鞋***6,绿色,100018463030,64GB,5
挺喜欢的。就是电池玩游戏耗电快,15303515368,周欣芯,绿色,100018463030,64GB,5
质量还不错，老用户，习惯了用苹果系统,15303434602,康头头,绿色,100018463030,64GB,5
苹果公司的iPhone12绿色版手机外形很好看，翠绿色很清新自然，5种颜色中这种最受欢迎，性价比比iPhone12pro系列要高，要是也能出个6.7寸的大屏幕就好了，再就是希望iPhone能拿掉屏幕刘海，出120HZ高刷屏。iPhone12现在好像有一个情况，就是WiFi有时会断流，不知是否是系统原因，希望iOS系统升级后能解决WiFi断流的问题。,15302899447,S***e,绿色,100018463030,64GB,5
物流快 外观漂亮 用着还可以,15302796011,jd_5341741,绿色,100018463030,64GB,5
手感还是很好 回到5s的手感了,15302303557,cnsOVmOlrkHr,绿色,100018463030,64GB,5
外盒有塑封 无破损 目前使用没发现什么问题,15301217366,x***i,绿色,100018463030,64GB,5
拆开第一眼的时候 确实被颜值惊艳到了 家人非常喜欢,15300870134,jd_131609toe,绿色,100018463030,64GB,5
手机手感好，是正品，非常喜欢,15300397330,j***6,绿色,100018463030,64GB,5
轻盈小巧，女生用合适。,15300022546,H***E,绿色,100018463030,64GB,5
转移数据的时候好慢，最后还可以,15299981405,amw13878,绿色,100018463030,64GB,5
手机到货好几天了，使用很好?,15310997260,jd_dym11,绿色,100018463030,64GB,5
"很好的iPhone,显示细腻。比较喜欢这个配色上手感觉不错，大小合适挺顺手的支持5G的网络，还双卡双待，使用完全无压力，系统流畅，赞一个！",15309212978,溪***由,绿色,100018463030,64GB,5
喜欢这款绿色，清新靓丽。运行速度快，大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算以后有需要还会来买,15308521448,f***0,绿色,100018463030,64GB,5
心动很久，因为手上的苹果x电池不好用了，所以一直考虑换，刚好有个以旧换新活动，加上优惠券，还是蛮开心的！！！！一如既往地选择苹果，虽然价格确实贵贵的，，但是习惯了的它的系统稳定性！！！基本上没有什么问题的！！,15308244616,jencyyang,绿色,100018463030,64GB,5
真香 相信京东 放心购买,15307265631,o***S,绿色,100018463030,64GB,5
很好用，,15306377861,g***w,绿色,100018463030,64GB,5
信赖京东～,15305964962,j***i,绿色,100018463030,64GB,5
小清新的绿色很高档，收货快，京东优秀,15304769652,m***7,绿色,100018463030,64GB,5
外观设计喜欢。新机运行速度没问题。,15304536268,j***t,绿色,100018463030,64GB,5
颜值超高，特别喜欢，淡淡的颜色，买的时候有优惠，感觉挺划算的。,15303516187,煜林M,绿色,100018463030,64GB,5
是正品，外观漂亮，运行流畅，买手机还是得来京东自营店，靠谱！,15315649993,A阳光宅男I,绿色,100018463030,64GB,5
电池好不耐用,15315167934,z***6,绿色,100018463030,64GB,5
除了觉得有些贵，其他方面都满意！一直信赖京东！,15314842610,华***生,绿色,100018463030,64GB,5
像素清晰,15314616694,j***6,绿色,100018463030,64GB,5
用了几天，完美无问题。赞?,15314592007,晴朗天空3,绿色,100018463030,64GB,5
垃圾手机第一次充电充不进去！我在网上搜索后发现需还原所有设置才能充电！问客服她又说不清楚！我说怕后续有问题！让她把售后电话给我也没有！回答问题也是牛头不对马嘴！除了到的快其他的简直是垃圾还没~做的好！,15314559310,j***e,绿色,100018463030,64GB,1
绿色越看越好看，心情不错，很释放压力,15314354900,j***6,绿色,100018463030,64GB,5
手机收到了，屏幕有点绿，，对比以前我的手机，感觉带电量很可以，反正对比下来就买了，比11贵2000，不过这个绿屏让我有点烦，屏幕是oled比上一代lcd全系升级了。,15313169068,邹***狗,绿色,100018463030,64GB,5
蛮好 昨天下午下的单今天上午就到了 速度很快 赞,15312670783,j***b,绿色,100018463030,64GB,5
手机不错，一直在京东买苹果,15312291315,龙***燊,绿色,100018463030,64GB,5
还可以吧，用了快一个月了，没发现什么问题，屏幕确实有点偏绿，不过不像网上说的绿的那么严重,15320608422,小珊00,绿色,100018463030,64GB,5
很喜欢这个手机 用着不错 下次还会再来。,15320258511,jd_152569woh,绿色,100018463030,64GB,5
"拍照效果：非常喜欢
运行速度：非常快
外形外观：我很喜欢",15320104366,jd_巴黎左岸034,绿色,100018463030,64GB,5
物流速度很快，价格比官网便宜一些，很满意。,15319924911,秋墨昱染,绿色,100018463030,64GB,5
"外形外观：外观很时尚，拿着很有手感
屏幕音效：屏幕音效：换成LED屏幕，， 屏幕显示效果满分
拍照效果：苹果手机的拍照效果一如既往的清晰
运行速度：运行速度，这就不用说了，杠杠的",15319513069,r***8,绿色,100018463030,64GB,5
还不错，活动买的挺好,15318344235,虞***言,绿色,100018463030,64GB,5
在京东买了n多个手机，都很靠谱，这个也超棒,15317653525,zrrrr666,绿色,100018463030,64GB,5
本来有点犹豫复古风，事实证明比圆形边框的防滑?拍照功能强大了特别多，特别是自拍镜头必须表扬?,15317138369,390mmd,绿色,100018463030,64GB,5
一直都用苹果的产品，转移数据各方面都非常地顺手，外观也非常的好看。就是价格贵了点。,15316519119,鬼火213,绿色,100018463030,64GB,5
用了两年多的XS Max，这次换成12感觉很不一样，小巧轻便，暂时还没感受到5G，不过4G信号比之前也有很大提升了,15315697060,华***称,绿色,100018463030,64GB,5
用着还行，从旧手机导入数据很快速，和旧苹果手机比屏幕显示比较暗，有些不习惯，没发现啥毛病，总的来说满意，拍照效果非常满意?买电子产品京东自营还是很靠谱的，买着放心！,15323620501,jd_小马驹妮妮,绿色,100018463030,64GB,5
是正品大家放心购买,15323611971,jd_130929vhn,绿色,100018463030,64GB,5
"从15年上大学开始就在京东购物了，从6S到8再到XR再到12。各种颜色换了个遍，从土豪金到粉色，再换到绿色，每次都有不一样的体验。这次12的屏幕又有了进一步的提升，感觉用起来更加的顺手，唯一的遗憾就是没有送快充头。
有一说一，京东的物流速度真的快的没得说，售后保障也很到位。最重要的是品质有保障",15322942235,amneslac,绿色,100018463030,64GB,5
此用户未填写评价内容,15322635224,187*****691_p,绿色,100018463030,64GB,5
这次京东的购物体验极差！从快递到快递员真的让我太生气了。快递员态度不好，拽的跟二五八万似的，还不送货上门，气死我了?快递就更让人生气，包装盒简陋的要死，盒子拐角压成这样，真是绝了。我本来很相信京东的，这次购物之后真的很难再进行下一次了，只希望手机没有什么故障吧！,15322376295,我***3,绿色,100018463030,64GB,5
绿色的边框感觉不好看，背面好看，总的来说应该还是白色的更好看。手机做工精致，满意,15321894820,较真胡某,绿色,100018463030,64GB,5
手感好，是正品，希望越来越好,15321522143,c***g,绿色,100018463030,64GB,5
"质量好，
运行速度：非常快",15321261229,刀郎0811,绿色,100018463030,64GB,5
xr换的12.还行比xr轻点，别的没变化，,15321185806,b***1,绿色,100018463030,64GB,5
手机挺漂亮啦，希望以后能用长久一点。,15321035943,s***o,绿色,100018463030,64GB,5
"外形外观：方正的边框，虽然有点硌手，但是使用感很舒服
屏幕音效：没有发现绿屏的现象
拍照效果：前置有镜像模式再也不用担心脸歪啦; 后置夜景模式特别好，会自动调亮。
运行速度：用起来非常流畅，没有出现卡屏。
待机时间：一般充满电，能用7-8小时，夜晚勿打扰模式掉电1-2格。
最后，真的推荐大家买绿色，好清新??",15202777823,j***7,绿色,100016034422,128GB,5
重量很轻速度非常快，屏幕色彩细腻度都完美，因为之前用的X R要丰富很多，这个运行速度很快，毕竟是14的芯片，待机时间很久，一天，基本上不需要充电嗯，配上网上买的手机壳用起来非常的顺滑。屏幕很平贴手机屏保的时候，也非常容易，不会出现翘边的情况。我现在已经用了一种非常满意。,14856285450,j***q,蓝色,100016034422,128GB,5
外形外观和苹果4S一样，手感非常好屏幕音效也非常好，拍照效果很好，整体运行速度很快，总之，这款手机感觉非常良好，值得拥有。,14844174625,zhouguohui3895,黑色,100016034422,128GB,5
喜欢12的外观，喜欢绿色，双十一下单，显示30号才有货，没想到还提前了，27号就已经收到了。当时还担心买到有问题的，没想到完全是多余的，绿色很好看，淡淡的抹茶绿，特别小清新，拍照效果很清晰，运营速度快，就是续航差了点。（图片是自己贴膜没贴好，有白边，所以看着不清晰）,14976752867,红***_,绿色,100016034422,128GB,5
买的时候没货显示五天后送到，很准时送到，手机质量没得说，很好，检验看了国行正品，苹果7也是在京东自营店买的，用了四年都没啥问题，五星好评,15092319005,花落谁惜珺,绿色,100016034422,128GB,5
给老婆的结婚周年礼物，用了3年多的苹果7也退居二线了！用起来还是很顺手，新的功能也在逐渐摸索中，简约大方就可以了！刘海屏确实比双挖孔屏好看点！,15192865309,寻找女流氓,白色,100016034422,128GB,5
一直在等苹果十二，果断在京东自营店抢到一个，迫不及待就用上了，颜色非常好看，手感很赞，反应灵敏，还多了很多新功能，非常实用，这次的充电线也升级了，充电更快了，屏幕非常清晰，运行速度超快，待机时间还可以，本人几乎一直在用，呵呵！这次还有双摄功能，拍照发视频非常清楚，非常适合爱拍照的我！,14884422910,j***7,蓝色,100016034422,128GB,5
等了一个礼拜，终于到手了，白色简介非常好看，运行速度特别快，没有割手的手感，非常好,14854235189,徐磴硬,白色,100016034422,128GB,5
外形外观简洁美观时尚，屏幕分辨率很好，拍照效果很好，运行速速度快，待机时间短。这个价格真的是非常高，居然没有配上插头太奇怪了！,14978248427,顺***5,蓝色,100016034422,256GB,5
给老婆买的，速度流畅，外观从来就没有让我失望过，手感大小合适，超强的运行速度，视频录像像素画面极高，很多很多内置商务应用和办公功能非常实用！总体评价这个12还行，给个赞??,15172798107,meslo,白色,100016034422,128GB,5
美滋滋。特别香，生活仿佛都甜了，感觉喝水都是甜的，吃饭都特别好吃，坐在哪里，哪里就有光芒万丈，这个苹果12真的是太香了，?,15095895041,划船不用桨1988,黑色,100016034422,256GB,5
物流速度真的是没话说，就是一个字：快。非常满意的一次购物，宝贝无论款式还是颜色都非常棒！质量绝对过关，非常成功的一次网购！真的很满意，才买一周就掉地上一次，好难受，????,15102320760,JD035618,白色,100016034422,128GB,5
"外形外观：苹果的做工一直都是最完美的，这个必须给满分?。
屏幕音效：外扩很饱满，没的说，画质很清晰，毕竟是oled屏，比老大哥11好太多了。
拍照效果：还没拍照，像素应该不会差很多。
运行速度：快，A14的处理器嘎嘎快。
待机时间：电池有点尿性，待机不行啊，我今天刚买的手机，就一天两充了，电池有待提高。
其他特色：苹果是真的扣，现在真的是简配版，什么都不送了，就送了个数据线。",14979625846,要乖吖i,绿色,100016034422,128GB,5
苹果12很吊，熟悉的边框又回来了，手机很轻薄，很喜欢当初苹果5的感觉。a14性能没的说，拍照好像更强了。总之很喜欢，千金难买我乐意。,14881133564,将心比心grd,黑色,100016034422,64GB,5
"外形外观：漂亮，精致，大小正好
屏幕音效：清悉，音效十分好。声音大
拍照效果：好用，清析好用
运行速度：快，十分好用
待机时间：充电快，待机时间长
其他特色：比十一好",15040577009,和***1,白色,100016034422,128GB,5
"外形外观：感觉还不错，仿佛回到了乔布斯时代。手感有点不适应。
屏幕音效：屏幕完美，oled屏幕显示细腻。声音很大，立体声。
拍照效果：特别提出夜间或是光线暗时成像效果非常棒。
运行速度：非常流畅
待机时间：正常使用一天没问题
其他特色：总体很不错",14838857455,诚***疆,黑色,100016034422,128GB,5
"外形外观：好看
运行速度：很快，比以前那快多了
待机时间：半天不用都不掉电，一天用的少不游戏不怎么掉电，玩游戏也能好几个小时，满足使用了
拍照效果：拍摄效果好，照片很清晰比以前的好",15175016098,亚***8,白色,100016034422,128GB,5
用着不错，手感非常好，外型也好看，买了黑色，比较大气！喜欢！,15131273697,小资姐想你了,黑色,100016034422,128GB,5
拿到了很开心，非常满意，颜色也是我很喜欢的绿色，没有任何色差，用起来也非常顺手，没有任何卡顿，一直都很喜欢苹果手机，支持！,15265417194,倾玉三郎,绿色,100016034422,128GB,5
在京东买的第五部苹果手机了，都非常不错非常好，这次推出的12无论手感还是体验上都很棒，屏幕比上一代有所升级，相机清楚，5G网络信号好，没有其他评论所说的绿屏、有磕碰、不对焦、边框掉漆、激活过等等，反正我买的这几部手机都挺好的，本人不是拖，不喜勿喷，从最早第一个买的5s到这次买的12。个人喜欢白色直角边框，轻盈的手感非常不错的上手体验，苹果的产品都很精致。次日达，支持京东,15278367559,想***名,白色,100016034422,128GB,5
"这些年一直都是用的这个牌子，性能稳定，系统敢用，
运行速度：快，拍照效果很棒，外观也非常好看，买它不犹豫，家里人手一个，主要就是好用！随便用个五六年没问题",15311961340,ni莫离,黑色,100016034422,128GB,5
"外形外观：以前用过5s，四周跟它很像，手感很好，屏幕大小合适。
屏幕音效：非常好。
拍照效果：不爱拍照，但是苹果的拍照注重真实，好评。
运行速度：新机必须快，嗖嗖的，一点儿不卡。
待机时间：试了一晚上，比想象中要好点。
其他特色：从7P换过来的，对手机很满意，唯一不满意的就是没有充电器，我还得花100多买一个。",14909945274,重阳oppa,黑色,100016034422,256GB,5
我喜欢12够轻，6之后我就没再买过苹果手机了，因为感觉很大又重，显的粗鲁，12一出，看到外观和重量就又买了。还是5G的,14814973033,魔童tt,白色,100016034422,64GB,5
哈哈哈  苹果手机就是好鸭！  特别流畅哦！ 不卡的 屏幕也很大，续航能力也很强，所以选择苹果手机 就是没错，各方面都不错哦！ 京东物流 也特别快 隔天就到了  相信苹果手机  相信京东！,15311410185,j***C,白色,100016034422,64GB,5
"外形外观：回归iphone4 外观喜欢 超薄超轻
屏幕音效：显示效果不错 很清晰
拍照效果：拍照增强夜间效果 颜色比较喜欢 没那么锐利
运行速度：速度不用说 感觉很棒 5g效果也喜人
待机时间：待机时间跟11差不多 没有提升
其他特色：颜色没有那么丑 蓝色还好",14797110955,c***1,蓝色,100016034422,128GB,5
昨天搞活动免息12分期减两百块，就立刻给女朋友买的，早上买，下午就到，开包装、检查没瑕疵，开机、激活、升级、装app，体验了一会这个手感真的一级棒，A14处理器真的不是盖的，非常流畅，一个字，绝了,15232976997,_张小秋,白色,100016034422,128GB,5
这款手机的外形外观我非常的喜欢，屏幕显示也很细腻，拍照的效果非常好！速度也是比之前用的手机还要快，待机时间一天都没有问题，用充电器充满电的话一个半小时就能充满了，可能它还有许多不足 但是非常适合我用，就可以了，赞,14802059730,抹茶拿铁冰淇淋,白色,100016034422,128GB,5
手机到时限了该退休换一个，买了白色，打开一看，很漂亮。奶白色的玻璃，像qq的果冻和金框绝配，跟之前的X相比亮屏有点泛黄，照片像素高，清楚。快递送货超级快！,15161544765,s***e,白色,100016034422,256GB,5
很喜欢这款淡绿色的。本来去年的iPhone11就要买的。但当时没货。就将就着买了白色的。这次耐心地等了一周终于如愿以偿。系统一如既往很苹果的流畅。新加持的oled的色彩比iPhone11要上几个台阶了。色彩很饱满。很逼真。12的像素看起来不高。但照片的质量还是非常有质地的。远远好过一大批像素高却色彩不饱满的其他手机。直边比圆边更容易握持。四周的黑边也比11窄了很多。办公室里电池续航一天没问题。无线快充很赞。非常适合办公室使用。,14891060184,V***a,绿色,100016034422,64GB,5
买了有不到一个月，之前一直用安卓手机，很快就适应了，上手无忧的服务非常好，不懂不会的一下就把问题解决了，现在也只是基础功能用用，慢慢再了解吧，买了蓝的的套挺好看的,15289026908,k***o,蓝色,100016034422,128GB,5
终于买了哈哈哈，很喜欢，外观很好看。手感也很好 配送超快的，我早上下单下午就到了。喜欢?暂时没发现什么问题，多用一段时间看看,14944851192,Gogogos0,白色,100016034422,128GB,5
苹果12手机真的不错，买的手机没有像网上说的绿屏，手机很好用，速度也很快，第一次用完电后用苹果手机的20W充电头充电一个半小时左右冲满。放心在京东自营购买，物流超快，快递小哥都是把手机单独另外放好的，收获时还要京东的收获码，总之放心购买，放心使用，并不像苹果黑说的那样差。,14973083583,j***3,黑色,100016034422,128GB,5
"外形外观：外观玻璃材质，金属边框大气硬朗很漂亮，轻巧舒适质感很好，保持了一如即往的精致
屏幕音效：非常棒的立体音效，屏幕分辨率高显示效果清晰超敏感，色彩自然、柔和
拍照效果：加了超广角夜景模式防抖功能，手持拍照效果完全满足vlog拍摄需求，拍出了大片的感觉
运行速度：运行流畅速度非常快，超棒
待机时间：一天
其他特色：画中画功能特别实用，综合体验不错?",14828857099,爱***俪,红色,100016034422,128GB,5
第一次用苹果，买它是完全是被颜色吸引的，确实挺好看的，之前一直用华为，目前还在熟悉中，能够感受到的是音质很好很立体，速度也挺快的。很轻薄小巧的，用起来很灵敏。,15280414791,jd_超超拉蛋,绿色,100016034422,128GB,5
手机很好。反应速度真快。手感小巧拿着不错，对于小手挡不错的选择。京东物流真是太快啦。很不错。安卓手机转过来滴，还是不错的新感觉飞起来。,15203388034,就差半步丶,绿色,100016034422,64GB,5
昨天到手开箱外观完好，开机激活，使用了一天，反应速度很快，屏幕显示细腻，看着很舒服，触感灵活，拍照感觉和我之前用过的6plus没强太多。声音很好，震动手感不错，重量很轻，大小合适，适合女士的小手，所以是买给老婆用的。,15298253129,富贵本非望,白色,100016034422,128GB,5
宝贝收到了，很满意手感很好，外形外观非常漂亮，音效很棒，拍照效果特别清楚，运行速度也很快，，一直用的是苹果手机，从没有失望过&hellip;&hellip;,15105180776,晨***1,绿色,100016034422,128GB,5
"外形外观：喜欢黑色宽，高级耐看；回归初代直边的设计，还是要比其它的视觉上感觉要大气舒服很多，裸机的话，比想象中要轻，要薄，手感上很舒服?
屏幕音效：OLED屏还是细腻舒服，而且运气不错，没有任何绿屏或者其它问题，使用快两月，也是高度满意了呢；
拍照效果：色彩保真度很好，像素也很高清，而且有多种格式选择，杜比效果挺牛，夜景清晰度、还原度很高，景深问题略不足；
运行速度：正常网络环境下，游戏、app打开速度极快，多款软件，多界面切换使用，反应超爽；
待机时间：中规中矩吧，可以接受，少用5G及大内存游戏少用情况下，勉强管够；
其他特色：还是喜欢?的封闭系统，少耗存储空间，机子相较使用寿命更长；京东商城购买，物流超快，个人没收到过啥次品体验。",15091930583,三***哭,黑色,100016034422,256GB,5
发货很快，手机很好看，轻巧舒服，蓝色的到手之后也不觉得那么丑了。信号目前还好，电池用起来目前也还行，还有什么用用以后在追评吧,14797439928,jd_147519ikh,蓝色,100016034422,128GB,5
"外形外观：非常喜欢今年的外观
拍照效果：不错啦
运行速度：依然稳
待机时间：还得用一段时间才能清楚，但上手以来觉得挺不错的，日常使用，本人不打游戏
其他特色：这个机型外观很喜欢，这么多代最喜欢这外观",14870880618,请****,蓝色,100016034422,128GB,5
"外形外观：大小合适，很顺手，一只手刚好。
屏幕音效：屏幕分辨率很清晰，音质很好。
拍照效果：拍摄超清，调好参数了，其实都不需要P图。
运行速度：很流畅，跟历代手机一样。",15213884372,Chris1333,白色,100016034422,128GB,5
新款到货就用上了，机器显示，运营速度都不错，5g速度杠杠的，12有棱角的壳子还的适应一段时间！如果用11的外观，我觉得就完美了,14851902060,孤单西半球7,绿色,100016034422,256GB,5
"外形外观：外观很舒服，我很喜欢，很时尚大气。
屏幕音效：音量大，放音乐听着很舒服。
拍照效果：拍照效果好，夜间拍摄也很清楚。
运行速度：a14处理器果然厉害，运行多个软件或者玩游戏都很流畅。
待机时间：待机时间还可以，只要不玩游戏待机效果可以接受。电池虽然小点但是很耐用。
其他特色：包装很严实，东西也没有受到任何伤害。还贴有京东标签，绝对信任的。手机用了一个礼拜多才来评价的，没有让我失望，感谢京东提供平台，支持。",14938371013,许杨帆1994,蓝色,100016034422,128GB,5
"一开始发售就爱上12了，期待的物有所值！
    比起上一代薄了许多，手感更好了，特别是直角外观更加硬朗质感，还用了最新一代的处理器，棒棒哒???
     用起来系统特别流畅，电池也更加耐用，待机时间超长，可以用一整天不用充电，各方面都比11好用，电子产品真的是买新不买旧???
     红色的超级喜欢，很漂亮，以前总是买白色的，看腻了，换个骚红冲冲喜???，出去红色的也是很耀眼的
      京东上面买电子产品真的靠谱，不用担心物流和产品质量，服务也非常的好，很专业
       过年啦(&bull;??&bull;?)? ??，要对自己好一点啦！手机好用真的舒服，满意的购物体验！???",15307420628,阿涛KGLCLD,红色,100016034422,128GB,5
"外形外观：做工精细，手感超级好
屏幕音效：音质好没的说
拍照效果：超级清晰
运行速度：运行速度快，秒反应",15011891878,7***1,红色,100016034422,128GB,5
特别特别好，手感也好，有质感，物超所值，很像5s手感，菱角分明，拿在手里，我就是最靓的仔，很喜欢，苹果华为都挺喜欢 最终选择苹果 是因为之前用的苹果6系统用惯了,15129455607,小宇宙媛媛,黑色,100016034422,128GB,5
"外形外观：最大的改变就是直边框了吧，个人更喜欢有棱有角的设计，12很对我的胃口
屏幕音效：屏幕比11好太多，音效差不多
拍照效果：超广角也支持夜拍模式啦
运行速度：A14确实不会出现卡顿的情况，运行各种app也都非常地丝滑
待机时间：只开4g的话续航真的特别好，打游戏会掉电快一些
直接用买了3个月的11换的，一站式以旧换新价格挺好的，很划算，京东的售后服务一直都非常好，除了官网，还是更信赖这里",15015984960,买***额,白色,100016034422,128GB,5
"拍照效果：拍照效果很好，拍照效果很清晰，拍照效果也很好。
外形外观：外观设计很漂亮，蓝色的很好看，外观很时尚，很有质感。
运行速度：运行速度也很快。
屏幕效果：OLED 屏幕很清晰。
其它：质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了",15136489778,C***文,蓝色,100016034422,128GB,5
爱了。爱了。感受是上手体验特别棒的感受。舒服?爽啊！前些天买了白色的，用了一个月，后悔了，所以没忍住，又买了黑色，白色的自己在卖掉吧，亏了，谁叫自己喜欢呢！爽,15095521283,划船不用桨1988,黑色,100016034422,256GB,5
輕巧舒適，期待已久，很不錯，運行超快，不卡機，操作更加順暢了，照相清晰度提高了許多，完美，目前用起來比較得心應手，唯一缺點沒配充電器跟耳機，其他都比較好,14813249429,jd_013873582,黑色,100016034422,64GB,5
太太送给我的礼物，非常感谢她，原本打算XR再战一年等下年的13香的，感谢太太，手感不错，比XR大本钟好上不少，轻了很多，屏幕OLED非常细腻，比以前用的X更好，照相效果也很好，黑色背面很容易留指纹，信号方面虽然用回高通基带，但还是那个样子，该没有的时候还是没有，京东包装好，送货快,15100303256,a***k,黑色,100016034422,128GB,5
不用多说话，这是一台完美的iPhone，手感并没有别人说的那么硌手！前脸和Pro无异，采用了OLED屏幕，调教的非常完美！看起来2K屏幕既视感！,14818381283,F***g,黑色,100016034422,128GB,5
心仪了很久的一款手机，握感比11好了很多，可以实现到手操作，系统丝滑流畅，运行速度很快，app都是秒开，无卡顿情况，也没有出现绿屏的情况，续航待机时间属于正常水平，快充很好用，充电速度很快，手机的重量控制的很好，在同级别里面，算轻巧的了，买苹果就是买系统和应用，非常满意，京东的品质和物流，都无话可说，满分。,15136597647,l***i,白色,100016034422,128GB,5
"屏幕音效：超级棒的屏幕显示，苹果的第一梯队屏幕没的说
拍照效果：比上一代提升太多
运行速度：A14?ios天下无敌组合
外形外观：中规中矩，质感不错
待机时间：A14功耗提升不错
其他特色：轻是真的轻，直角边框需要适应一下，现在摸着真的不错，苹果的产品真是闭着眼买，用着舒心",14805937676,毁世好男淫,黑色,100016034422,64GB,5
"外形外观：漂亮大小适中 很喜欢
屏幕音效：打游戏很舒服
拍照效果：拍照很清晰
运行速度：王者荣耀测试不卡
待机时间：一天正好可以下来 正常使用
其他特色：特意用了一段时间再来评价的",14985445600,荣辱不惊010,蓝色,100016034422,128GB,5
"外形外观：苹果的外观和手感那是没的说的
屏幕音效：屏幕超级好
拍照效果：拍照效果我觉得是挺不错的
运行速度：非常的流畅
待机时间：看怎么用吧
其他特色：其它的应该说故障率应该是挺低的吧，总之，非常喜欢！",14834826683,可可西里小圆脸,黑色,100016034422,128GB,5
"外形外观：赞，喜欢的蓝色
屏幕音效：音质很不错，声音也够大好听
拍照效果：刚用了半个月个人感觉很OK
运行速度：还没发现问题，网上说的信号不好这些还没遇到
待机时间：一天听歌，刷新闻看会视频都够用，电池续航正常使用还是可以的
其他特色：6S换的12，还是喜欢苹果系统可能用习惯了，不会担心卡 运行慢 质量等问题。喜欢最重要 无关其他。",15166319578,Romeo罗蜜,蓝色,100016034422,128GB,5
22号下单，23号就收到货了，超级快，很给力，拆开包装的时候惊艳到我了，白色很完美，外观很漂亮，机器很薄 很轻，市面上都见不到这种边框的手机了，回归到了以前4s的边框，很喜欢这种设计，同学看了一直夸太漂亮了,14789918324,Smile智敏,白色,100016034422,128GB,5
拿到手里用了一段时间才来评论的，外观超级的好看，音质超级棒，屏幕也非常细腻，拍照效果更是相当的好，苹果的拍照效果那是第一，运行速度超快，待机时间长,15043018644,金***4,绿色,100016034422,64GB,5
"外形外观：哇哦，是我喜欢的颜色
拍照效果：拍照效果：效果真的没话说
小手的最爱，拿着手感不错，买手机真的是一波三折，双十二上午下单下午就到了，真的是好快，太不可思议了，这个速度也是爱了，买到自己心心念念的手机，真的是好爽啊，电池使用还不错哦，白色真的百搭",15046977041,马自娟mzj,白色,100016034422,256GB,5
"外形外观：非常酷 手感超级棒 不大不小
屏幕音效：顶级品质
拍照效果：比上代提升一点
运行速度：速度也快 比xs 快
待机时间：还不错",14967359458,水瑛瑛,绿色,100016034422,64GB,5
"外形外观：真的很轻薄，这一次回归直角边框也是我选择换机的原因
运行速度：A14还是很给力的
待机时间：目前看起来还行，但是毕竟电池缩水了，到手关5G
这一次我选择了京东的以旧换新，第一天晚上下单，第二天下午就通知我去门店换新了，服务很赞，没准等iPhone13出来我继续选择京东服务",14875242163,f***z,白色,100016034422,64GB,5
"外形外观：漂亮，玻璃材质，金属边框！
运行速度：很顺畅！虽然得4gb内存
待机时间：2天都没问题
拍照效果：很清晰，拍摄视频也不抖。
屏幕音效：立体音效，屏幕分辨率很好，很细腻。色彩漂亮！",14803835608,i***k,白色,100016034422,128GB,5
"苹果12最新款手机，科技创新产品，手感舒适，设计新颖，美观大方。
外形外观：设计新颖，绿色天然。
屏幕音效：屏幕清晰，音效超级棒。
拍照效果：拍照效果不错。
运行速度：运行速度也很快。
待机时间：待机时间有待考验。
其他特色：物流速度极快，感谢京东。",15306891517,h***3,绿色,100016034422,256GB,5
"给妈妈买的红色的新苹果12,  再套上这个紫色渐变色的手机壳，真的太美了，老妈也说很好看，简直太时尚潮流了。毕竟苹果手机就是很流畅，系统也好，祝苹果越来越好?????????",15061200500,情***恋,红色,100016034422,128GB,5
用了几天 一切都挺好 绿色确实好看，配上淡绿色的硅胶壳很有质感呢！而且感觉相机拍照更清晰了呢，自拍的时候不用美颜相机的话就是见光死！,14983006423,jd_189817qcq,绿色,100016034422,128GB,5
12真的很不错，比网上评测的好太多了，边框也不硌手，手感一级棒，电池和11一样耐用，也不发热，系统运行一如既往地顺畅，购买了快充头，充电一个来小时就满了，太满意咯。,15203767946,那年初夏的茶泡饭,白色,100016034422,256GB,5
一直用苹果手机，各种功能使用起来很方便。新入手的是绿色苹果手机，收到实物，超爱啊，小清新的颜色，真是爱不释手。而且这款手机是双卡，用起来久更方便了，真不错。,15275258425,平常心-0425,绿色,100016034422,256GB,5
见证一下开箱过程 哈哈哈 大概除了电脑是之前找美国朋友代买的 其他设备都是在京东买的了 一直很满意 这次买苹果也是在实体店看了 京东直接下单的 绿色很好看啊 没有后悔放弃经典黑白选择它 使用了两天 发现流畅是流畅 但是续航 充电 耳机是真坑啊 以后估计得随时带着充电宝了 哎,15311679073,pearl环,绿色,100016034422,256GB,5
很薄很轻，纵享丝滑，音效也很好，充电器还没到，很是难受。23号下午就拿到了，**给力。拍照效果也可以，电宝充电也挺快。,14790853619,B***1,黑色,100016034422,256GB,5
